activity,adjacent,afternoon,angle,april,area,areas,aspects,avalanche,avalanches,avoid,aware,awareness,backcountry,break,bury,cause,caused,changing,choose,clear,closely,combination,coming,complex,complicated,conditions,consequences,considerable,continue,continued,continues,convective,create,creating,crest,current,cycle,danger,dangerous,day,december,deep,degrees,destructive,detailed,developing,difficult,distances,drifted,drifting,early,effect,elevations,error,especially,exist,existing,exists,expected,exposed,exposure,february,follow,following,force,forecast,forest,form,formation,formed,friday,gale,hazard,heavy,heels,high,hold,holding,hours,human,impact,impacting,impacts,include,includes,increase,increased,increasingly,instability,intense,intensifies,intensity,isolated,january,large,layer,layers,levels,lighting,likely,loading,localized,location,long,loose,lower,maintain,major,majority,make,march,margin,mature,mix,moderate,morning,moves,natural,navigation,ne,near,new,newly,night,note,nw,occur,occurred,older,ongoing,overnight,pacific,paths,people,period,periods,persistent,plan,pm,poor,possibility,possible,possibly,potential,powerful,problem,problematic,problems,progresses,protected,rain,rapid,rapidly,rates,recognition,recommended,region,relative,remain,remains,resulted,rise,rising,roof,roofs,ruled,run,runout,se,sheltered,showers,sierra,slab,slabs,slope,slopes,snow,snowfall,snowpack,softer,sooner,steep,steeper,storm,stressing,strikes,strong,sunday,surprise,temperatures,terrain,thursday,time,today,tomorrow,tonight,travel,travelers,treeline,trees,triggered,unload,unloaded,unstable,update,updated,upper,valid,variety,visibility,warming,warning,wave,weak,wednesday,wet,wide,widespread,wind,winds,winter,yesterday,zones
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2118317895532197,0.4292772512514077,0.0,0.0,0.0,0.0,0.0,0.0,0.24800599526156614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1990624593676388,0.0,0.1501189234737115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07254525442913683,0.2687252484126565,0.0,0.0,0.0,0.0,0.17043232621699142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12148879032306412,0.0,0.0,0.14446706013798802,0.0,0.14446706013798802,0.0,0.0,0.0,0.12980552073043158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07254525442913683,0.0,0.0,0.0,0.13923425201749368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12980552073043158,0.0,0.0,0.0,0.0,0.25961104146086317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13436262420632825,0.0,0.0,0.10117538757978421,0.0,0.0,0.0,0.0,0.0,0.17043232621699142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1990624593676388,0.0,0.0,0.0,0.0,0.08310377936315858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24800599526156614,0.24800599526156614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1501189234737115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08086198483650428,0.0,0.0,0.0,0.0,0.0,0.08086198483650428,0.0,0.0,0.0,0.13923425201749368,0.0,0.2766361284122135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14944393884793364,0.22713617519399842,0.0,0.0,0.0,0.0,0.0,0.0,0.17496426229491333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19516236323527575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14043538067350728,0.0,0.0,0.0,0.0,0.051179516490332776,0.1895813639462615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0857083981117388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09157571837105766,0.0,0.0,0.14043538067350728,0.0,0.0,0.0,0.0,0.0,0.0,0.14043538067350728,0.19516236323527575,0.14951766453489923,0.0,0.051179516490332776,0.0,0.19516236323527575,0.0,0.09822753746227719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09157571837105766,0.0,0.0,0.0,0.0,0.18315143674211531,0.0,0.0,0.0,0.0,0.14951766453489923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14043538067350728,0.0,0.0,0.0,0.09479068197313074,0.0,0.0,0.07137761743069522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10590649905210124,0.0,0.0,0.28087076134701455,0.0,0.0,0.0,0.0,0.058628386926126846,0.0,0.0,0.0,0.0,0.0,0.17496426229491333,0.0,0.17496426229491333,0.17496426229491333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1895813639462615,0.0,0.0,0.0,0.42362599620840496,0.0,0.0,0.0,0.0,0.0,0.0,0.06934408421311666,0.0,0.0,0.0,0.0,0.0,0.0,0.05704683674965163,0.0,0.0,0.13868816842623333,0.0,0.1261045999924637,0.05704683674965163,0.0,0.0,0.0,0.09822753746227719,0.19516236323527575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275641908368324,0.0,0.0,0.06934408421311666,0.13275641908368324,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1398870890782839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27402277169368355,0.24566310484565215,0.07185992591059513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27402277169368355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12857925960665795,0.0,0.0,0.0,0.19718193414997695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07185992591059513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27402277169368355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27402277169368355,0.0,0.16882226730194552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27402277169368355,0.0,0.0,0.08231870540560837,0.20993415007804064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09736435776672248,0.0,0.0,0.0,0.27402277169368355,0.0,0.0,0.08009808891098273,0.0,0.24566310484565215,0.0,0.0,0.0,0.08009808891098273,0.0,0.12857925960665795,0.0,0.0,0.0,0.0,0.0,0.27402277169368355,0.0,0.0,0.27402277169368355,0.0,0.0,0.0,0.0,0.27402277169368355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.36151760706407404,0.0,0.0,0.2768290682020674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19618057229452965,0.0,0.0,0.26014166833496294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09480463356541852,0.17558969849932538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18879452290065113,0.0,0.0,0.0,0.0,0.0,0.16963431894277428,0.0,0.0,0.0,0.26014166833496294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09480463356541852,0.0,0.0,0.0,0.0,0.0,0.0,0.3241027643753962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1322194762540964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36151760706407404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1086028770926923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1284525713523657,0.0,0.0,0.0,0.0,0.0,0.0,0.10567322290234102,0.0,0.0,0.1284525713523657,0.0,0.23359541498320757,0.10567322290234102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36151760706407404,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3345686981604709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23709894016276853,0.0,0.0,0.31440072344061576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11457851242850689,0.2122133243407354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2281723453282438,0.0,0.0,0.0,0.0,0.0,0.20501580134133565,0.0,0.0,0.0,0.31440072344061576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11457851242850689,0.0,0.0,0.0,0.0,0.0,0.0,0.3917025067184631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15979715688492127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13125472495128798,0.33473375207499706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1552445696972694,0.0,0.0,0.0,0.0,0.0,0.0,0.1277140180634884,0.0,0.0,0.1552445696972694,0.0,0.28231758461918294,0.1277140180634884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2720755325773801,0.2067604625182519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27953012307168523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500821967659164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13976506153584262,0.0,0.0,0.0,0.26824750914797457,0.0,0.0,0.0,0.0,0.0,0.3835120174562361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500821967659164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438670585071273,0.0,0.258861873021047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16010702461452717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15578800261323814,0.0,0.0,0.18937029620089488,0.0,0.0,0.15578800261323814,0.0,0.0,0.0,0.26824750914797457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.41802978824564324,0.0,0.0,0.0,0.0,0.0,0.3240919300859425,0.0985158742180457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13780461871270513,0.0,0.12334081386637438,0.18273330022896553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13318868660517738,0.12334081386637438,0.0,0.0,0.13780461871270513,0.0,0.15645170633510946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26523275917772177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06659434330258869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22766198174522592,0.0,0.0,0.14962240776023047,0.11915753109030082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20901489412282162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253943575639082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17274150195911028,0.0,0.0,0.0,0.0,0.0,0.13780461871270513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07628674895693817,0.0,0.0,0.0,0.0,0.0,0.22766198174522592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3700224415991232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18045984279527863,0.0,0.0,0.0,0.0,0.0,0.0,0.07422884957404043,0.0,0.0,0.0,0.0,0.0,0.07422884957404043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09022992139763931,0.0,0.0,0.0,0.0
0.19917572074664844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2989495542458347,0.11359152276567641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21069654000191124,0.0,0.15889252983812305,0.0,0.0,0.21069654000191124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07678511634154116,0.14221536353856917,0.0,0.0,0.15889252983812305,0.0,0.1803931366691175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12858912650532933,0.0,0.0,0.0,0.0,0.1529103468932147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07678511634154116,0.0,0.0,0.0,0.14737171058286025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17251876687136292,0.1373919230071286,0.0,0.0,0.0,0.0,0.2747838460142572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21069654000191124,0.0,0.0,0.0,0.14221536353856917,0.0,0.0,0.10708851967433487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24099994333470498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08796072764559774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45873104067964415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10403759040802084,0.0,0.0,0.0,0.0,0.0,0.0,0.08558791284334041,0.0,0.0,0.0,0.0,0.0,0.08558791284334041,0.0,0.0,0.0,0.14737171058286025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24099994333470498,0.10403759040802084,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168457756803769,0.17068987366160154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21999295639945915,0.0,0.0,0.0,0.0,0.0,0.15830303581743102,0.0,0.0,0.0,0.1068509420602297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05769110884474104,0.0,0.0,0.0,0.11938102942676919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16854086264225787,0.0,0.05769110884474104,0.0,0.0,0.0,0.11072507018227723,0.0,0.0,0.0,0.21999295639945915,0.0,0.0,0.0,0.0,0.21999295639945915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1972250422080928,0.0,0.2064538744549475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14214894361813557,0.0,0.0,0.15830303581743102,0.0,0.0,0.0,0.1068509420602297,0.0,0.0,0.1609180460722148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14964707657293905,0.0,0.0,0.0,0.0,0.0,0.11938102942676919,0.0,0.0,0.15830303581743102,0.0,0.0,0.0,0.0,0.06608770233664987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21999295639945915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3446592732971238,0.0,0.0,0.3581430882803076,0.0,0.0,0.0,0.0,0.0,0.0,0.07816676249439476,0.0,0.0,0.0,0.0,0.0,0.0,0.1929147925104358,0.0,0.0,0.15633352498878952,0.0,0.0,0.06430493083681194,0.0,0.2064538744549475,0.0,0.11072507018227723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14964707657293905,0.0,0.0,0.15633352498878952,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.24148048383673906,0.0,0.0,0.0,0.0,0.2750107874307025,0.1044955367137046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26935730350086434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07063645022424234,0.0,0.0,0.0,0.1461690078711581,0.0,0.16594792618982326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1182921882070328,0.0,0.0,0.0,0.0,0.14066585585481192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07063645022424234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2217015655180739,0.0,0.12639008955249295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26935730350086434,0.0,0.0,0.0,0.0,0.17404582753528341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09851326988836764,0.0,0.0,0.0,0.0,0.0,0.16594792618982326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26935730350086434,0.0,0.0,0.0,0.0,0.0,0.0,0.2923380157423162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08091716020055062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39248186079572117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09570664767399086,0.0,0.0,0.0,0.0,0.0,0.0,0.2362030547091074,0.0,0.0,0.1914132953479817,0.0,0.0,0.07873435156970247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2217015655180739,0.09570664767399086,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.1926311546612211,0.0,0.0,0.0,0.0,0.16453393464360813,0.0,0.0,0.0,0.0,0.11660033272478691,0.0,0.0,0.0,0.0,0.0,0.21486874452713184,0.17685333355891478,0.21486874452713184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15461574369300402,0.0,0.0,0.0,0.0,0.05634733189065909,0.0,0.0,0.0,0.0,0.12137244079640763,0.0,0.21486874452713184,0.0,0.21486874452713184,0.0,0.0,0.0,0.0,0.15461574369300402,0.09436274285887618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21486874452713184,0.0,0.21486874452713184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21486874452713184,0.0,0.0,0.0,0.0,0.05634733189065909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21486874452713184,0.13883792259069766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21486874452713184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13237815382709325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21486874452713184,0.0,0.21486874452713184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21486874452713184,0.06454834673876707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21486874452713184,0.1122104188471019,0.0,0.0,0.0,0.0,0.0,0.0,0.12137244079640763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18842130196279042,0.0,0.0,0.15269210792752808,0.0,0.0,0.12561420130852693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21486874452713184,0.0,0.15461574369300402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.3155933913178382,0.0,0.17097956117922442,0.0,0.26956087405677115,0.13656631908751535,0.0,0.0,0.0,0.1910298180900212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1910298180900212,0.0,0.17097956117922442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1846310436581188,0.17097956117922442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18383769067590483,0.0,0.18383769067590483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0923155218290594,0.0,0.0,0.0,0.17717882075979416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16518054112316607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17097956117922442,0.0,0.0,0.12874803147611275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10575149013187193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36767538135180966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12508002730157253,0.0,0.0,0.0,0.0,0.0,0.0,0.20579750901851518,0.0,0.0,0.25016005460314505,0.0,0.0,0.10289875450925759,0.0,0.33036108224633215,0.0,0.17717882075979416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12508002730157253,0.0,0.0,0.0,0.0
